0.25	0.975662	-0.219278	4.82873	-1.2194	-5.42565	1.76477	5.27847
0.251	0.974398	-0.224829	4.83047	-1.30923	-5.67416	1.7126	5.28402
0.252	0.973044	-0.230619	4.83215	-1.39898	-5.90266	1.65326	5.29111
0.253	0.971602	-0.236622	4.83377	-1.48471	-6.0964	1.58689	5.29968
0.254	0.970078	-0.242795	4.83532	-1.56164	-6.23947	1.51439	5.30948
0.255	0.968483	-0.24908	4.8368	-1.62482	-6.31771	1.43752	5.32008
0.256	0.966834	-0.255406	4.8382	-1.67018	-6.32242	1.35876	5.33087
0.257	0.965149	-0.2617	4.83952	-1.69548	-6.25294	1.28094	5.34121
0.258	0.96345	-0.26789	4.84076	-1.70084	-6.11698	1.20671	5.3505
0.259	0.961754	-0.273916	4.84193	-1.68843	-5.92827	1.13805	5.35834
0.26	0.960078	-0.279734	4.84304	-1.66164	-5.70292	1.0761	5.36453
0.261	0.958434	-0.285315	4.84409	-1.62425	-5.45619	1.02122	5.36905
0.262	0.956831	-0.290644	4.84508	-1.57974	-5.20067	0.97319	5.372
0.263	0.955276	-0.295716	4.84604	-1.53096	-4.94558	0.931439	5.37357
0.264	0.95377	-0.300537	4.84695	-1.48008	-4.69712	0.895252	5.37394
0.265	0.952316	-0.305114	4.84783	-1.42864	-4.45904	0.863886	5.3733
0.266	0.950913	-0.309459	4.84868	-1.37767	-4.23334	0.836642	5.37182
0.267	0.94956	-0.313585	4.8495	-1.32785	-4.02083	0.8129	5.36966
0.268	0.948257	-0.317505	4.85031	-1.27957	-3.82155	0.792122	5.36692
0.269	0.947	-0.321232	4.85109	-1.23305	-3.63507	0.773856	5.36372
0.27	0.94579	-0.324779	4.85185	-1.18839	-3.46071	0.75772	5.36014
0.271	0.944623	-0.328158	4.8526	-1.1456	-3.29769	0.743397	5.35624
0.272	0.943498	-0.331378	4.85334	-1.10465	-3.14516	0.730624	5.35207
0.273	0.942413	-0.334451	4.85407	-1.06548	-3.00229	0.719182	5.34769
0.274	0.941366	-0.337386	4.85478	-1.02799	-2.86828	0.708887	5.34313
0.275	0.940357	-0.34019	4.85548	-0.992104	-2.74238	0.699585	5.33841
0.276	0.939382	-0.342873	4.85618	-0.957726	-2.62392	0.691148	5.33356
0.277	0.938441	-0.345441	4.85687	-0.924762	-2.51225	0.683467	5.32861
0.278	0.937532	-0.3479	4.85755	-0.893124	-2.40682	0.676449	5.32356
0.279	0.936654	-0.350256	4.85822	-0.862728	-2.3071	0.670017	5.31844
0.28	0.935806	-0.352516	4.85889	-0.833493	-2.21263	0.664103	5.31324
0.281	0.934987	-0.354683	4.85955	-0.805345	-2.12299	0.65865	5.30799
0.282	0.934195	-0.356763	4.8602	-0.778215	-2.03778	0.653608	5.3027
0.283	0.93343	-0.35876	4.86086	-0.75204	-1.95667	0.648933	5.29736
0.284	0.932691	-0.360678	4.8615	-0.726759	-1.87935	0.644589	5.29198
0.285	0.931976	-0.36252	4.86214	-0.702318	-1.80554	0.640543	5.28657
0.286	0.931286	-0.36429	4.86278	-0.678667	-1.73497	0.636766	5.28113
0.287	0.930618	-0.365991	4.86342	-0.65576	-1.66743	0.633233	5.27568
0.288	0.929974	-0.367626	4.86405	-0.633553	-1.60268	0.629921	5.2702
0.289	0.929351	-0.369197	4.86468	-0.612007	-1.54056	0.626812	5.2647
0.29	0.92875	-0.370708	4.8653	-0.591085	-1.48087	0.623887	5.25919
0.291	0.928169	-0.372159	4.86593	-0.570754	-1.42346	0.621131	5.25366
0.292	0.927608	-0.373555	4.86655	-0.550982	-1.36819	0.61853	5.24812
0.293	0.927067	-0.374897	4.86716	-0.53174	-1.31492	0.616071	5.24258
0.294	0.926544	-0.376186	4.86778	-0.513002	-1.26352	0.613744	5.23702
0.295	0.92604	-0.377424	4.86839	-0.494743	-1.21389	0.611537	5.23146
0.296	0.925555	-0.378614	4.869	-0.476939	-1.16592	0.609443	5.22589
0.297	0.925086	-0.379757	4.86961	-0.459569	-1.11951	0.607452	5.22031
0.298	0.924635	-0.380853	4.87022	-0.442613	-1.07458	0.605557	5.21473
0.299	0.924201	-0.381906	4.87082	-0.426053	-1.03103	0.603751	5.20915
0.3	0.923783	-0.382916	4.87142	-0.40987	-0.988809	0.602028	5.20356
0.301	0.923381	-0.383884	4.87202	-0.394048	-0.94783	0.600383	5.19797
0.302	0.922995	-0.384812	4.87262	-0.378573	-0.908031	0.59881	5.19238
0.303	0.922624	-0.385701	4.87322	-0.36343	-0.869352	0.597304	5.18678
0.304	0.922268	-0.386551	4.87382	-0.348606	-0.831735	0.595861	5.18119
0.305	0.921927	-0.387364	4.87441	-0.334087	-0.795127	0.594477	5.17559
0.306	0.9216	-0.388142	4.87501	-0.319863	-0.75948	0.593148	5.17
0.307	0.921287	-0.388884	4.8756	-0.305922	-0.724746	0.591871	5.1644
0.308	0.920988	-0.389591	4.87619	-0.292253	-0.690882	0.590643	5.1588
0.309	0.920702	-0.390266	4.87678	-0.278847	-0.657847	0.58946	5.15321
0.31	0.92043	-0.390907	4.87737	-0.265695	-0.625605	0.58832	5.14761
0.311	0.920171	-0.391517	4.87796	-0.252787	-0.594117	0.58722	5.14201
0.312	0.919924	-0.392096	4.87855	-0.240115	-0.563352	0.586158	5.13642
0.313	0.91969	-0.392644	4.87913	-0.227672	-0.533277	0.585132	5.13082
0.314	0.919469	-0.393163	4.87972	-0.215451	-0.503863	0.58414	5.12523
0.315	0.91926	-0.393652	4.8803	-0.203443	-0.475081	0.58318	5.11963
0.316	0.919062	-0.394113	4.88088	-0.191642	-0.446904	0.582249	5.11404
0.317	0.918876	-0.394546	4.88146	-0.180042	-0.419309	0.581347	5.10845
0.318	0.918702	-0.394952	4.88204	-0.168638	-0.39227	0.580472	5.10286
0.319	0.918539	-0.395331	4.88262	-0.157422	-0.365766	0.579622	5.09727
0.32	0.918387	-0.395684	4.8832	-0.14639	-0.339774	0.578796	5.09169
0.321	0.918246	-0.39601	4.88378	-0.135537	-0.314276	0.577993	5.0861
0.322	0.918116	-0.396312	4.88436	-0.124858	-0.289251	0.577211	5.08052
0.323	0.917996	-0.396589	4.88494	-0.114347	-0.264683	0.57645	5.07494
